site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
6,2012/05/24,1050,2934,516,1112,2894,2077,1146,1073741824,2021,434,3037,137,148,2012/05/27
6,2012/06/01,928,3058,778,1079,2793,2034,1061,1073741824,1660,3529,-14247,8205,153,2012/06/01
6,2012/06/09,825,2522,333,856,2353,1779,1037,1073741824,2138,462,3691,142,164,2012/06/12
6,2012/06/17,683,2970,379,776,-100,1892,1038,1075576833,1438,5843,-13076,205,174,2012/06/22
6,2012/06/25,1222,3235,988,1379,2864,2066,1009,1073741824,2211,417,3426,1033,180,2012/06/28
6,2012/07/03,987,3379,733,1145,3233,2106,1022,1073741824,2089,1064,-14617,1545,187,2012/07/05
6,2012/07/11,954,2716,508,991,2569,1685,937,1073741824,1951,2412,-14583,77,194,2012/07/12
6,2012/07/19,850,2692,384,899,2765,1736,935,1073741824,2067,1055,-15240,74,203,2012/07/21
6,2012/07/27,1736,3617,1477,1904,3454,2381,1410,1073741824,2179,416,2117,1033,212,2012/07/30
6,2012/08/04,808,2234,662,915,2180,1388,752,1073741824,1725,3538,-16026,8205,217,2012/08/04
6,2012/08/12,1430,2908,1175,1526,2695,2082,1131,1073741824,2128,426,651,1033,228,2012/08/15
6,2012/08/20,915,2702,615,1000,2804,1845,933,1073741824,1972,1055,-17790,1545,235,2012/08/22
6,2012/08/28,1296,3656,974,1415,3670,2447,1349,1073741824,2856,5607,-64,1033,241,2012/08/28
6,2012/09/13,3328,4294,3471,3545,3858,2392,1262,1073741824,2002,2431,15489,1801,258,2012/09/14
6,2012/09/21,928,2396,515,931,2304,1524,782,1073741824,2281,1064,14925,77,267,2012/09/23
6,2012/09/29,780,3135,385,884,2946,2045,1012,1073741824,2843,3091,-3379,74,278,2012/10/04
6,2012/10/07,670,2966,361,807,2950,1992,981,1073741824,3148,4133,-3685,200,287,2012/10/13
6,2012/10/23,707,2656,369,794,2885,1843,980,1073741824,3310,1857,-4833,72,301,2012/10/27
6,2012/10/31,649,2491,328,726,2633,1697,854,1073741824,3421,453,-5078,72,308,2012/11/03
6,2012/11/08,539,1719,388,617,1827,1174,526,1073741824,3367,3519,12077,1034,313,2012/11/08
6,2012/11/16,666,2914,317,769,2880,1964,974,1073741824,4010,3091,-5206,136,326,2012/11/21
6,2012/11/24,612,1975,307,641,2097,1432,766,1073741824,3912,1037,12106,76,331,2012/11/26
6,2012/12/10,681,2590,334,772,2625,1863,985,1073741824,4319,1848,-5352,72,349,2012/12/14
6,2012/12/18,654,2123,326,744,2351,1485,737,1073741824,4308,444,-5377,72,356,2012/12/21
7,2012/01/01,648,1645,348,690,2033,1370,743,1073741824,4472,3072,-4849,136,6,2012/01/06
7,2012/01/09,680,1759,337,655,1670,1287,731,1073741824,4084,3557,12565,136,9,2012/01/09
7,2012/01/17,656,1866,342,718,2300,1594,915,1073741824,4191,435,-4862,72,20,2012/01/20
7,2012/01/25,254,2471,142,422,2413,1595,714,1073741824,3665,4441,12984,200,32,2012/02/01
7,2012/02/02,708,2474,332,811,2560,1783,938,1073741824,4061,3119,-3862,136,38,2012/02/07
7,2012/02/10,434,1872,223,614,1705,1113,567,1073741824,3648,1019,13875,200,43,2012/02/12
7,2012/02/26,586,2167,306,719,2238,1652,942,1073741824,3194,1065,14251,136,59,2012/02/28
