1,No Data
2,No Data
3,No Data
4,No Data
5,No Data
6,No Data
7,No Data
8,No Data
9,No Data
10,No Data
11,No Data
id,Date,Daily daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Time of daytime Land-surface Temperature observation,View zenith angle of daytime Land-surface Temperature,Daily nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Time of nighttime Land-surface Temperature observation,View zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,day clear-sky coverage,night clear-sky coverage,actual_date
1,2008/03/23,0,2,255,255,14232,81,219,34,240,243,0,2000,N\A
1,2008/03/24,0,2,255,255,14255,81,226,111,240,243,0,2000,N\A
1,2008/03/25,0,2,255,255,14151,81,217,17,240,243,0,4000,N\A
1,2008/03/26,0,2,255,255,14248,81,224,94,240,243,0,2000,N\A
1,2008/03/27,0,2,255,255,13928,145,215,6,240,243,0,3987,N\A
1,2008/03/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/03/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/03/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/03/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/06,0,2,255,255,14350,81,221,57,240,243,0,1982,N\A
1,2008/04/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/10,14923,145,107,48,0,2,255,255,240,243,1908,0,N\A
1,2008/04/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/17,0,2,255,255,14378,81,218,25,240,243,0,2000,N\A
1,2008/04/18,14918,145,115,124,14304,81,225,104,240,243,361,3098,N\A
1,2008/04/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/23,0,2,255,255,14191,81,228,123,240,243,0,4000,N\A
1,2008/04/24,14999,81,109,74,14133,81,219,35,240,243,2000,1808,N\A
1,2008/04/25,14935,145,116,128,14477,81,226,112,240,243,2605,2000,N\A
1,2008/04/26,15076,81,107,48,14386,81,217,18,240,243,2682,2000,N\A
1,2008/04/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/28,0,2,255,255,14484,81,215,6,240,243,0,4000,N\A
1,2008/04/29,15220,81,112,106,0,2,255,255,240,243,3971,0,N\A
1,2008/04/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/01,15314,81,110,86,14632,81,220,46,240,243,2000,2000,N\A
1,2008/05/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/03,15239,145,108,61,0,2,255,255,240,243,1150,0,N\A
1,2008/05/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/05,15233,81,106,37,0,2,255,255,240,243,2573,0,N\A
1,2008/05/06,15097,81,113,113,14515,81,223,83,240,243,3963,2000,N\A
1,2008/05/07,15390,81,104,19,14610,81,214,2,240,243,4000,4000,N\A
1,2008/05/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/10,14873,145,109,74,14468,81,219,35,240,243,381,2137,N\A
1,2008/05/11,15003,81,116,128,14399,81,226,112,240,243,2614,1999,N\A
1,2008/05/12,15284,81,107,49,14492,81,217,18,240,243,2112,2000,N\A
1,2008/05/13,14805,145,114,119,14453,81,224,95,240,243,67,2000,N\A
1,2008/05/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/15,14634,145,112,106,14497,81,222,71,240,243,153,2000,N\A
1,2008/05/16,15221,81,103,12,14499,81,229,128,240,243,3877,4000,N\A
1,2008/05/17,15435,81,110,86,0,2,255,255,240,243,2000,0,N\A
1,2008/05/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/19,15273,81,108,61,14674,81,218,26,240,243,1983,2353,N\A
1,2008/05/20,15220,81,115,124,14713,81,225,104,240,243,4000,3577,N\A
1,2008/05/21,15602,81,106,37,14488,81,216,12,240,243,1996,1986,N\A
1,2008/05/22,15393,145,113,113,0,2,255,255,240,243,1963,0,N\A
1,2008/05/23,15333,81,104,19,0,2,255,255,240,243,2000,0,N\A
1,2008/05/24,0,2,255,255,14774,81,221,58,240,243,0,2000,N\A
1,2008/05/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/05/29,0,2,255,255,14563,17,224,95,240,243,0,2211,N\A
1,2008/05/30,0,2,255,255,14499,145,215,6,240,243,0,458,N\A
1,2008/05/31,15349,81,112,106,14625,17,222,71,240,243,4000,2000,N\A
1,2008/06/01,0,2,255,255,14440,145,229,128,240,243,0,1870,N\A
1,2008/06/02,0,2,255,255,14704,145,220,46,240,243,0,599,N\A
1,2008/06/03,0,2,255,255,14578,17,227,118,240,243,0,3918,N\A
1,2008/06/04,15319,81,108,61,14762,81,218,26,240,243,2000,1986,N\A
1,2008/06/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/11,0,2,255,255,14578,81,219,35,240,243,0,868,N\A
1,2008/06/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/06/29,15352,17,107,49,0,2,255,255,240,243,2000,0,N\A
1,2008/06/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/05,0,2,255,255,15145,81,227,118,240,243,0,3943,N\A
1,2008/07/06,0,2,255,255,15112,17,218,26,240,243,0,3685,N\A
1,2008/07/07,15323,145,115,124,15011,17,225,104,240,243,174,1995,N\A
1,2008/07/08,0,2,255,255,14996,17,216,12,240,243,0,4000,N\A
1,2008/07/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/15,0,2,255,255,14984,17,217,18,240,243,0,2000,N\A
1,2008/07/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/17,0,2,255,255,14965,17,215,6,240,243,0,3970,N\A
1,2008/07/18,0,2,255,255,15099,81,222,71,240,243,0,1989,N\A
1,2008/07/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/20,0,2,255,255,14952,145,220,46,240,243,0,2000,N\A
1,2008/07/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/23,0,2,255,255,15144,81,225,104,240,243,0,1988,N\A
1,2008/07/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/25,0,2,255,255,15116,81,223,83,240,243,0,2000,N\A
1,2008/07/26,0,2,255,255,14941,81,214,2,240,243,0,4000,N\A
1,2008/07/27,0,2,255,255,15112,81,221,58,240,243,0,1974,N\A
1,2008/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/07/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/01,0,2,255,255,14997,81,224,94,240,243,0,2000,N\A
1,2008/08/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/03,0,2,255,255,15002,81,222,71,240,243,0,1954,N\A
1,2008/08/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/07,0,2,255,255,14918,145,218,25,240,243,0,3858,N\A
1,2008/08/08,15278,145,115,124,14949,145,225,104,240,243,2133,4000,N\A
1,2008/08/09,0,2,255,255,14826,145,216,12,240,243,0,1089,N\A
1,2008/08/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/12,0,2,255,255,14963,145,221,58,240,243,0,382,N\A
1,2008/08/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/19,0,2,255,255,14876,145,222,71,240,243,0,392,N\A
1,2008/08/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/23,0,2,255,255,14891,17,218,26,240,243,0,1968,N\A
1,2008/08/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/26,0,2,255,255,14811,17,223,84,240,243,0,3021,N\A
1,2008/08/27,15294,145,104,19,0,2,255,255,240,243,2836,0,N\A
1,2008/08/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/08/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/01,15278,145,107,49,14720,81,217,18,240,243,1972,542,N\A
1,2008/09/02,0,2,255,255,14842,17,224,95,240,243,0,2187,N\A
1,2008/09/03,15310,17,105,27,14628,81,215,6,240,243,1993,498,N\A
1,2008/09/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/09,0,2,255,255,14839,81,225,104,240,243,0,3978,N\A
1,2008/09/10,0,2,255,255,14878,81,216,12,240,243,0,2000,N\A
1,2008/09/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/13,0,2,255,255,14824,145,221,58,240,243,0,1058,N\A
1,2008/09/14,0,2,255,255,14673,145,228,123,240,243,0,647,N\A
1,2008/09/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/16,0,2,255,255,14789,145,226,112,240,243,0,2868,N\A
1,2008/09/17,0,2,255,255,14665,145,217,18,240,243,0,719,N\A
1,2008/09/18,0,2,255,255,14836,81,224,95,240,243,0,3982,N\A
1,2008/09/19,15330,145,105,28,0,2,255,255,240,243,3029,0,N\A
1,2008/09/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/22,0,2,255,255,14914,17,220,46,240,243,0,1960,N\A
1,2008/09/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/27,0,2,255,255,14665,145,223,84,240,243,0,1987,N\A
1,2008/09/28,0,2,255,255,14625,81,214,2,240,243,0,3358,N\A
1,2008/09/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/09/30,0,2,255,255,14565,145,228,124,240,243,0,3622,N\A
1,2008/10/01,0,2,255,255,14700,81,219,35,240,243,0,2000,N\A
1,2008/10/02,0,2,255,255,14700,145,226,112,240,243,0,2000,N\A
1,2008/10/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/08,15096,145,110,87,14563,145,220,46,240,243,397,2929,N\A
1,2008/10/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/13,0,2,255,255,14591,81,223,84,240,243,0,2000,N\A
1,2008/10/14,0,2,255,255,14575,81,214,2,240,243,0,4000,N\A
1,2008/10/15,15151,81,111,97,14642,81,221,58,240,243,1965,2000,N\A
1,2008/10/16,0,2,255,255,14607,81,228,124,240,243,0,1266,N\A
1,2008/10/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/23,0,2,255,255,14299,145,229,128,240,243,0,4000,N\A
1,2008/10/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/26,0,2,255,255,14233,81,218,26,240,243,0,2019,N\A
1,2008/10/27,0,2,255,255,14330,81,225,104,240,243,0,931,N\A
1,2008/10/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/10/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/04,0,2,255,255,14504,81,217,18,240,243,0,2000,N\A
1,2008/11/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/09,14549,81,110,86,14196,17,220,46,240,243,938,1967,N\A
1,2008/11/10,0,2,255,255,14160,81,227,118,240,243,0,4000,N\A
1,2008/11/11,14593,145,108,61,0,2,255,255,240,243,1107,0,N\A
1,2008/11/12,0,2,255,255,14281,81,225,104,240,243,0,1971,N\A
1,2008/11/13,14772,81,106,37,14376,81,216,11,240,243,1221,2000,N\A
1,2008/11/14,0,2,255,255,14443,81,223,83,240,243,0,2000,N\A
1,2008/11/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/18,14506,81,109,74,13982,81,219,35,240,243,1971,2930,N\A
1,2008/11/19,0,2,255,255,13947,81,226,112,240,243,0,3715,N\A
1,2008/11/20,14423,145,107,48,13991,81,217,18,240,243,499,2291,N\A
1,2008/11/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/24,0,2,255,255,14065,81,229,128,240,243,0,4000,N\A
1,2008/11/25,0,2,255,255,14148,81,220,46,240,243,0,2000,N\A
1,2008/11/26,0,2,255,255,14076,17,227,118,240,243,0,3353,N\A
1,2008/11/27,0,2,255,255,13896,81,218,26,240,243,0,2000,N\A
1,2008/11/28,0,2,255,255,13902,81,225,104,240,243,0,2737,N\A
1,2008/11/29,14367,81,106,37,13989,81,216,12,240,243,178,3610,N\A
1,2008/11/30,0,2,255,255,14045,81,223,84,240,243,0,2000,N\A
1,2008/12/01,0,2,255,255,14079,81,214,2,240,243,0,2053,N\A
1,2008/12/02,0,2,255,255,14163,81,221,58,240,243,0,2000,N\A
1,2008/12/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/12/04,0,2,255,255,13986,81,219,35,240,243,0,2000,N\A
1,2008/12/05,0,2,255,255,13683,81,226,112,240,243,0,3947,N\A
1,2008/12/06,14043,145,107,49,13723,81,217,18,240,243,897,4000,N\A
1,2008/12/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/12/08,0,2,255,255,13984,81,215,6,240,243,0,3978,N\A
1,2008/12/09,0,2,255,255,14156,81,222,71,240,243,0,2000,N\A
1,2008/12/10,14553,145,103,12,0,2,255,255,240,243,224,0,N\A
1,2008/12/11,0,2,255,255,13941,81,220,46,240,243,0,2000,N\A
1,2008/12/12,14267,81,101,2,14154,17,227,118,240,243,615,2000,N\A
1,2008/12/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/12/14,0,2,255,255,13890,17,225,104,240,243,0,3963,N\A
1,2008/12/15,0,2,255,255,13899,81,216,12,240,243,0,3992,N\A
1,2008/12/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/12/17,0,2,255,255,14052,81,214,2,240,243,0,3993,N\A
1,2008/12/18,0,2,255,255,13949,81,221,58,240,243,0,2000,N\A
1,2008/12/19,0,2,255,255,14168,145,228,124,240,243,0,3642,N\A
1,2008/12/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/12/24,0,2,255,255,13795,81,215,6,240,243,0,3886,N\A
1,2008/12/25,0,2,255,255,13782,81,222,71,240,243,0,2000,N\A
1,2008/12/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/12/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/12/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/12/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/12/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/12/31,0,2,255,255,13695,17,216,12,240,243,0,2000,N\A
1,2009/01/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/08,14016,145,114,119,0,2,255,255,240,243,469,0,N\A
1,2009/01/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/11,0,2,255,255,13707,81,229,128,240,243,0,4000,N\A
1,2009/01/12,0,2,255,255,13607,81,220,46,240,243,0,1479,N\A
1,2009/01/13,0,2,255,255,13625,81,227,118,240,243,0,2000,N\A
1,2009/01/14,0,2,255,255,13675,17,218,26,240,243,0,2000,N\A
1,2009/01/15,0,2,255,255,13663,81,225,104,240,243,0,2000,N\A
1,2009/01/16,0,2,255,255,13802,81,216,12,240,243,0,2000,N\A
1,2009/01/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/18,0,2,255,255,13853,81,214,2,240,243,0,3999,N\A
1,2009/01/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/27,0,2,255,255,13781,81,229,128,240,243,0,3979,N\A
1,2009/01/28,14320,81,110,87,0,2,255,255,240,243,51,0,N\A
1,2009/01/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/01/30,0,2,255,255,13876,81,218,26,240,243,0,3948,N\A
1,2009/01/31,0,2,255,255,13936,81,225,104,240,243,0,2000,N\A
1,2009/02/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/06,0,2,255,255,14075,81,219,35,240,243,0,3983,N\A
1,2009/02/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/08,0,2,255,255,14070,81,217,18,240,243,0,3997,N\A
1,2009/02/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/10,0,2,255,255,14050,81,215,6,240,243,0,4000,N\A
1,2009/02/11,0,2,255,255,14234,81,222,71,240,243,0,2000,N\A
1,2009/02/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/14,0,2,255,255,13964,81,227,118,240,243,0,1333,N\A
1,2009/02/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/20,0,2,255,255,13787,145,221,58,240,243,0,1453,N\A
1,2009/02/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/02/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/14,0,2,255,255,13940,81,215,6,240,243,0,2000,N\A
1,2009/03/15,0,2,255,255,14143,17,222,71,240,243,0,2000,N\A
1,2009/03/16,0,2,255,255,14161,81,230,128,240,243,0,4000,N\A
1,2009/03/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/03/22,0,2,255,255,14077,81,223,84,240,243,0,2000,N\A
